minute,hour,day,month,co
0,0,1,1,.18
0,1,1,1,.19
0,2,1,1,.22
0,3,1,1,.21
0,4,1,1,.24
0,5,1,1,.32
0,6,1,1,.34
0,7,1,1,.34
0,8,1,1,.33
0,9,1,1,.28
0,10,1,1,.28
0,11,1,1,.22
0,12,1,1,.21
0,13,1,1,.2
0,14,1,1,.2
0,15,1,1,.21
0,16,1,1,.21
0,17,1,1,.22
0,18,1,1,.2
0,19,1,1,.2
0,20,1,1,.17
0,21,1,1,.17
0,22,1,1,.15
0,23,1,1,.17
0,0,2,1,.17
0,1,2,1,.17
0,2,2,1,.19
0,3,2,1,.19
0,4,2,1,.18
0,5,2,1,.16
0,6,2,1,.16
0,7,2,1,.16
0,8,2,1,.17
0,9,2,1,.22
0,10,2,1,.2
0,11,2,1,.21
0,12,2,1,.2
0,13,2,1,.17
0,14,2,1,.18
0,15,2,1,.19
0,16,2,1,.24
0,17,2,1,.28
0,18,2,1,.25
0,19,2,1,.23
0,20,2,1,.2
0,21,2,1,.23
0,22,2,1,.2
0,23,2,1,.3
0,0,3,1,.36
0,1,3,1,.26
0,2,3,1,.27
0,3,3,1,.31
0,4,3,1,.3
0,5,3,1,.24
0,6,3,1,.23
0,7,3,1,.22
0,8,3,1,.23
0,9,3,1,.24
0,10,3,1,.21
0,11,3,1,.19
0,12,3,1,.17
0,13,3,1,.17
0,14,3,1,.18
0,15,3,1,.2
0,16,3,1,.19
0,17,3,1,.25
0,18,3,1,.25
0,19,3,1,.26
0,20,3,1,.26
0,21,3,1,.26
0,22,3,1,.25
0,23,3,1,.25
0,0,4,1,.25
0,1,4,1,.24
0,2,4,1,.24
0,3,4,1,.24
0,4,4,1,.24
0,5,4,1,.19
0,6,4,1,.19
0,7,4,1,.2
0,8,4,1,.2
0,9,4,1,.19
0,10,4,1,.2
0,11,4,1,.21
0,12,4,1,.22
0,13,4,1,.25
0,14,4,1,.22
0,15,4,1,.21
0,16,4,1,.23
0,17,4,1,.27
0,18,4,1,.25
0,19,4,1,.27
0,20,4,1,.28
0,21,4,1,.3
0,22,4,1,.28
0,23,4,1,.26
0,0,5,1,.25
0,1,5,1,.23
0,2,5,1,.25
0,3,5,1,.25
0,4,5,1,.25
0,5,5,1,.26
0,6,5,1,.27
0,7,5,1,.3
0,8,5,1,.32
0,9,5,1,.24
0,10,5,1,.23
0,11,5,1,.22
0,12,5,1,.22
0,13,5,1,.21
0,14,5,1,.21
0,15,5,1,.22
0,16,5,1,.24
0,17,5,1,.29
0,18,5,1,.27
0,19,5,1,.27
0,20,5,1,.3
0,21,5,1,.3
0,22,5,1,.26
0,23,5,1,.22
0,0,6,1,.19
0,1,6,1,.19
0,2,6,1,.21
0,3,6,1,.19
0,4,6,1,.16
0,5,6,1,.15
0,6,6,1,.15
0,7,6,1,.16
0,8,6,1,.16
0,9,6,1,.17
0,10,6,1,.16
0,11,6,1,.18
0,12,6,1,.17
0,13,6,1,.18
0,14,6,1,.18
0,15,6,1,.18
0,16,6,1,.19
0,17,6,1,.22
0,18,6,1,.2
0,19,6,1,.21
0,20,6,1,.19
0,21,6,1,.18
0,22,6,1,.17
0,23,6,1,.17
0,0,7,1,.17
0,1,7,1,.16
0,2,7,1,.15
0,3,7,1,.16
0,4,7,1,.16
0,5,7,1,.13
0,6,7,1,.13
0,7,7,1,.13
0,8,7,1,.14
0,9,7,1,.14
0,10,7,1,.14
0,11,7,1,.14
0,12,7,1,.15
0,13,7,1,.13
0,14,7,1,.15
0,15,7,1,.15
0,16,7,1,.14
0,17,7,1,.13
0,18,7,1,.13
0,19,7,1,.14
0,20,7,1,.13
0,21,7,1,.14
0,22,7,1,.13
0,23,7,1,.16
0,0,8,1,.15
0,1,8,1,.14
0,2,8,1,.14
0,3,8,1,.14
0,4,8,1,.14
0,5,8,1,.13
0,6,8,1,.13
0,7,8,1,.14
0,8,8,1,.16
0,9,8,1,.14
0,10,8,1,.13
0,11,8,1,.18
0,12,8,1,.16
0,13,8,1,.17
0,14,8,1,.16
0,15,8,1,.16
0,16,8,1,.17
0,17,8,1,.17
0,18,8,1,.16
0,19,8,1,.15
0,20,8,1,.14
0,21,8,1,.13
0,22,8,1,.12
0,23,8,1,.13
0,0,9,1,.13
0,1,9,1,.11
0,2,9,1,.11
0,3,9,1,.12
0,4,9,1,.11
0,5,9,1,.13
0,6,9,1,.13
0,7,9,1,.14
0,8,9,1,.14
0,9,9,1,.16
0,10,9,1,.14
0,11,9,1,.15
0,12,9,1,.16
0,13,9,1,.15
0,14,9,1,.15
0,15,9,1,.16
0,16,9,1,.16
0,17,9,1,.18
0,18,9,1,.17
0,19,9,1,.18
0,20,9,1,.19
0,21,9,1,.2
0,22,9,1,.19
0,23,9,1,.15
0,0,10,1,.13
0,1,10,1,.13
0,2,10,1,.13
0,3,10,1,.14
0,4,10,1,.14
0,5,10,1,.14
0,6,10,1,.15
0,7,10,1,.16
0,8,10,1,.15
0,9,10,1,.15
0,10,10,1,.14
0,11,10,1,.15
0,12,10,1,.16
0,13,10,1,.16
0,14,10,1,.18
0,15,10,1,.19
0,16,10,1,.21
0,17,10,1,.19
0,18,10,1,.22
0,19,10,1,.22
0,20,10,1,.23
0,21,10,1,.38
0,22,10,1,.29
0,23,10,1,.31
0,0,11,1,.32
0,1,11,1,.29
0,2,11,1,.27
0,3,11,1,.26
0,4,11,1,.24
0,5,11,1,.23
0,6,11,1,.26
0,7,11,1,.31
0,8,11,1,.31
0,9,11,1,.32
0,10,11,1,.27
0,11,11,1,.31
0,12,11,1,.29
0,13,11,1,.28
0,14,11,1,.28
0,15,11,1,.26
0,16,11,1,.28
0,17,11,1,.29
0,18,11,1,.31
0,19,11,1,.27
0,20,11,1,.27
0,21,11,1,.27
0,22,11,1,.26
0,23,11,1,.21
0,0,12,1,.19
0,1,12,1,.18
0,2,12,1,.18
0,3,12,1,.18
0,4,12,1,.18
0,5,12,1,.22
0,6,12,1,.22
0,7,12,1,.24
0,8,12,1,.26
0,9,12,1,.24
0,10,12,1,.26
0,11,12,1,.22
0,12,12,1,.21
0,13,12,1,.21
0,14,12,1,.21
0,15,12,1,.24
0,16,12,1,.27
0,17,12,1,.24
0,18,12,1,.25
0,19,12,1,.25
0,20,12,1,.22
0,21,12,1,.26
0,22,12,1,.22
0,23,12,1,.24
0,0,13,1,.24
0,1,13,1,.23
0,2,13,1,.25
0,3,13,1,.25
0,4,13,1,.25
0,5,13,1,.27
0,6,13,1,.29
0,7,13,1,.3
0,8,13,1,.31
0,9,13,1,.32
0,10,13,1,.29
0,11,13,1,.28
0,12,13,1,.27
0,13,13,1,.3
0,14,13,1,.3
0,15,13,1,.28
0,16,13,1,.3
0,17,13,1,.25
0,18,13,1,.21
0,19,13,1,.21
0,20,13,1,.21
0,21,13,1,.21
0,22,13,1,.23
0,23,13,1,.27
0,0,14,1,.25
0,1,14,1,.24
0,2,14,1,.23
0,3,14,1,.22
0,4,14,1,.23
0,5,14,1,.23
0,6,14,1,.3
0,7,14,1,.33
0,8,14,1,.31
0,9,14,1,.26
0,10,14,1,.26
0,11,14,1,.23
0,12,14,1,.23
0,13,14,1,.24
0,14,14,1,.23
0,15,14,1,.22
0,16,14,1,.25
0,17,14,1,.27
0,18,14,1,.26
0,19,14,1,.26
0,20,14,1,.27
0,21,14,1,.27
0,22,14,1,.27
0,23,14,1,.24
0,0,15,1,.23
0,1,15,1,.21
0,2,15,1,.22
0,3,15,1,.23
0,4,15,1,.24
0,5,15,1,.22
0,6,15,1,.24
0,7,15,1,.23
0,8,15,1,.23
0,9,15,1,.23
0,10,15,1,.22
0,11,15,1,.24
0,12,15,1,.23
0,13,15,1,.22
0,14,15,1,.25
0,15,15,1,.23
0,16,15,1,.24
0,17,15,1,.27
0,18,15,1,.27
0,19,15,1,.26
0,20,15,1,.25
0,21,15,1,.24
0,22,15,1,.24
0,23,15,1,.26
0,0,16,1,.25
0,1,16,1,.24
0,2,16,1,.24
0,3,16,1,.23
0,4,16,1,.23
0,5,16,1,.2
0,6,16,1,.2
0,7,16,1,.2
0,8,16,1,.2
0,9,16,1,.21
0,10,16,1,.22
0,11,16,1,.27
0,12,16,1,.28
0,13,16,1,.29
0,14,16,1,.3
0,15,16,1,.31
0,16,16,1,.46
0,17,16,1,.47
0,18,16,1,.5
0,19,16,1,.52
0,20,16,1,.47
0,21,16,1,.34
0,22,16,1,.29
0,23,16,1,.25
0,0,17,1,.23
0,1,17,1,.22
0,2,17,1,.23
0,3,17,1,.21
0,4,17,1,.21
0,5,17,1,.22
0,6,17,1,.21
0,7,17,1,.21
0,8,17,1,.21
0,9,17,1,.22
0,10,17,1,.2
0,11,17,1,.15
0,12,17,1,.14
0,13,17,1,.14
0,14,17,1,.13
0,15,17,1,.13
0,16,17,1,.13
0,17,17,1,.17
0,18,17,1,.18
0,19,17,1,.18
0,20,17,1,.17
0,21,17,1,.16
0,22,17,1,.16
0,23,17,1,.17
0,0,18,1,.17
0,1,18,1,.17
0,2,18,1,.17
0,3,18,1,.18
0,4,18,1,.18
0,5,18,1,.12
0,6,18,1,.12
0,7,18,1,.13
0,8,18,1,.15
0,9,18,1,.18
0,10,18,1,.15
0,11,18,1,.17
0,12,18,1,.17
0,13,18,1,.16
0,14,18,1,.16
0,15,18,1,.17
0,16,18,1,.19
0,17,18,1,.2
0,18,18,1,.21
0,19,18,1,.19
0,20,18,1,.22
0,21,18,1,.19
0,22,18,1,.18
0,23,18,1,.19
0,0,19,1,.19
0,1,19,1,.21
0,2,19,1,.2
0,3,19,1,.19
0,4,19,1,.2
0,5,19,1,.22
0,6,19,1,.23
0,7,19,1,.29
0,8,19,1,.37
0,9,19,1,.36
0,10,19,1,.25
0,11,19,1,.22
0,12,19,1,.19
0,13,19,1,.21
0,14,19,1,.21
0,15,19,1,.21
0,16,19,1,.25
0,17,19,1,.22
0,18,19,1,.22
0,19,19,1,.25
0,20,19,1,.23
0,21,19,1,.26
0,22,19,1,.22
0,23,19,1,.25
0,0,20,1,.24
0,1,20,1,.23
0,2,20,1,.24
0,3,20,1,.25
0,4,20,1,.27
0,5,20,1,.27
0,6,20,1,.24
0,7,20,1,.21
0,8,20,1,.17
0,9,20,1,.16
0,10,20,1,.15
0,11,20,1,.14
0,12,20,1,.13
0,13,20,1,.13
0,14,20,1,.14
0,15,20,1,.14
0,16,20,1,.15
0,17,20,1,.15
0,18,20,1,.15
0,19,20,1,.15
0,20,20,1,.16
0,21,20,1,.15
0,22,20,1,.22
0,23,20,1,.24
0,0,21,1,.23
0,1,21,1,.2
0,2,21,1,.2
0,3,21,1,.19
0,4,21,1,.21
0,5,21,1,.2
0,6,21,1,.21
0,7,21,1,.23
0,8,21,1,.22
0,9,21,1,.21
0,10,21,1,.23
0,11,21,1,.25
0,12,21,1,.26
0,13,21,1,.26
0,14,21,1,.26
0,15,21,1,.26
0,16,21,1,.27
0,17,21,1,.31
0,18,21,1,.27
0,19,21,1,.26
0,20,21,1,.25
0,21,21,1,.26
0,22,21,1,.33
0,23,21,1,.38
0,0,22,1,.42
0,1,22,1,.26
0,2,22,1,.22
0,3,22,1,.21
0,4,22,1,.2
0,5,22,1,.2
0,6,22,1,.21
0,7,22,1,.23
0,8,22,1,.21
0,9,22,1,.21
0,10,22,1,.2
0,11,22,1,.19
0,12,22,1,.18
0,13,22,1,.17
0,14,22,1,.16
0,15,22,1,.17
0,16,22,1,.18
0,17,22,1,.18
0,18,22,1,.17
0,19,22,1,.18
0,20,22,1,.17
0,21,22,1,.15
0,22,22,1,.14
0,23,22,1,.13
0,0,23,1,.12
0,1,23,1,.12
0,2,23,1,.12
0,3,23,1,.12
0,4,23,1,.11
0,5,23,1,.12
0,6,23,1,.13
0,7,23,1,.13
0,8,23,1,.14
0,9,23,1,.13
0,10,23,1,.16
0,11,23,1,.13
0,12,23,1,.13
0,13,23,1,.13
0,14,23,1,.14
0,15,23,1,.14
0,16,23,1,.15
0,17,23,1,.18
0,18,23,1,.18
0,19,23,1,.18
0,20,23,1,.16
0,21,23,1,.16
0,22,23,1,.15
0,23,23,1,.16
0,0,24,1,.16
0,1,24,1,.16
0,2,24,1,.16
0,3,24,1,.16
0,4,24,1,.16
0,5,24,1,.18
0,6,24,1,.17
0,7,24,1,.17
0,8,24,1,.18
0,9,24,1,.19
0,10,24,1,.18
0,11,24,1,.16
0,12,24,1,.15
0,13,24,1,.16
0,14,24,1,.16
0,15,24,1,.16
0,16,24,1,.16
0,17,24,1,.23
0,18,24,1,.19
0,19,24,1,.19
0,20,24,1,.2
0,21,24,1,.2
0,22,24,1,.2
0,23,24,1,.25
0,0,25,1,.27
0,1,25,1,.26
0,2,25,1,.27
0,3,25,1,.21
0,4,25,1,.18
0,5,25,1,.2
0,6,25,1,.27
0,7,25,1,.31
0,8,25,1,.42
0,9,25,1,.46
0,10,25,1,.25
0,11,25,1,.4
0,12,25,1,.27
0,13,25,1,.25
0,14,25,1,.28
0,15,25,1,.26
0,16,25,1,.25
0,17,25,1,.21
0,18,25,1,.21
0,19,25,1,.24
0,20,25,1,.23
0,21,25,1,.23
0,22,25,1,.26
0,23,25,1,.25
0,0,26,1,.29
0,1,26,1,.26
0,2,26,1,.31
0,3,26,1,.26
0,4,26,1,.25
0,5,26,1,.28
0,6,26,1,.27
0,7,26,1,.25
0,8,26,1,.27
0,9,26,1,.23
0,10,26,1,.21
0,11,26,1,.2
0,12,26,1,.2
0,13,26,1,.2
0,14,26,1,.2
0,15,26,1,.2
0,16,26,1,.21
0,17,26,1,.23
0,18,26,1,.21
0,19,26,1,.2
0,20,26,1,.2
0,21,26,1,.2
0,22,26,1,.19
0,23,26,1,.16
0,0,27,1,.14
0,1,27,1,.14
0,2,27,1,.15
0,3,27,1,.15
0,4,27,1,.16
0,5,27,1,.17
0,6,27,1,.17
0,7,27,1,.17
0,8,27,1,.18
0,9,27,1,.18
0,10,27,1,.17
0,11,27,1,.17
0,12,27,1,.17
0,13,27,1,.16
0,14,27,1,.17
0,15,27,1,.17
0,16,27,1,.17
0,17,27,1,.18
0,18,27,1,.19
0,19,27,1,.18
0,20,27,1,.17
0,21,27,1,.16
0,22,27,1,.15
0,23,27,1,.15
0,0,28,1,.15
0,1,28,1,.14
0,2,28,1,.14
0,3,28,1,.14
0,4,28,1,.14
0,5,28,1,.15
0,6,28,1,.17
0,7,28,1,.18
0,8,28,1,.18
0,9,28,1,.15
0,10,28,1,.16
0,11,28,1,.17
0,12,28,1,.16
0,13,28,1,.15
0,14,28,1,.17
0,15,28,1,.16
0,16,28,1,.18
0,17,28,1,.16
0,18,28,1,.14
0,19,28,1,.14
0,20,28,1,.15
0,21,28,1,.14
0,22,28,1,.12
0,23,28,1,.11
0,0,29,1,.1
0,1,29,1,.1
0,2,29,1,.1
0,3,29,1,.1
0,4,29,1,.1
0,5,29,1,.16
0,6,29,1,.17
0,7,29,1,.16
0,8,29,1,.2
0,9,29,1,.17
0,10,29,1,.17
0,11,29,1,.2
0,12,29,1,.15
0,13,29,1,.16
0,14,29,1,.15
0,15,29,1,.15
0,16,29,1,.16
0,17,29,1,.18
0,18,29,1,.18
0,19,29,1,.23
0,20,29,1,.2
0,21,29,1,.18
0,22,29,1,.19
0,23,29,1,.18
0,0,30,1,.16
0,1,30,1,.15
0,2,30,1,.16
0,3,30,1,.16
0,4,30,1,.15
0,5,30,1,.15
0,6,30,1,.15
0,7,30,1,.16
0,8,30,1,.14
0,9,30,1,.18
0,10,30,1,.15
0,11,30,1,.18
0,12,30,1,.16
0,13,30,1,.15
0,14,30,1,.16
0,15,30,1,.16
0,16,30,1,.16
0,17,30,1,.17
0,18,30,1,.19
0,19,30,1,.23
0,20,30,1,.27
0,21,30,1,.33
0,22,30,1,.33
0,23,30,1,.28
0,0,31,1,.27
0,1,31,1,.28
0,2,31,1,.31
0,3,31,1,.25
0,4,31,1,.24
0,5,31,1,.2
0,6,31,1,.2
0,7,31,1,.19
0,8,31,1,.23
0,9,31,1,.19
0,10,31,1,.17
0,11,31,1,.21
0,12,31,1,.23
0,13,31,1,.22
0,14,31,1,.22
0,15,31,1,.22
0,16,31,1,.23
0,17,31,1,.25
0,18,31,1,.23
0,19,31,1,.22
0,20,31,1,.29
0,21,31,1,.26
0,22,31,1,.26
0,23,31,1,.35
0,0,1,2,.45
0,1,1,2,.48
0,2,1,2,.37
0,3,1,2,.37
0,4,1,2,.35
0,5,1,2,.37
0,6,1,2,.33
0,7,1,2,.32
0,8,1,2,.42
0,9,1,2,.28
0,10,1,2,.27
0,11,1,2,.21
0,12,1,2,.18
0,13,1,2,.18
0,14,1,2,.19
0,15,1,2,.19
0,16,1,2,.21
0,17,1,2,.26
0,18,1,2,.37
0,19,1,2,.29
0,20,1,2,.35
0,21,1,2,.4
0,22,1,2,.44
0,23,1,2,.44
0,0,2,2,.37
0,1,2,2,.28
0,2,2,2,.22
0,3,2,2,.29
0,4,2,2,.26
0,5,2,2,.22
0,6,2,2,.22
0,7,2,2,.22
0,8,2,2,.25
0,9,2,2,.24
0,10,2,2,.22
0,11,2,2,.21
0,12,2,2,.19
0,13,2,2,.18
0,14,2,2,.2
0,15,2,2,.21
0,16,2,2,.21
0,17,2,2,.2
0,18,2,2,.19
0,19,2,2,.19
0,20,2,2,.17
0,21,2,2,.17
0,22,2,2,.16
0,23,2,2,.15
0,0,3,2,.15
0,1,3,2,.14
0,2,3,2,.14
0,3,3,2,.14
0,4,3,2,.14
0,5,3,2,.14
0,6,3,2,.13
0,7,3,2,.15
0,8,3,2,.17
0,9,3,2,.14
0,10,3,2,.16
0,11,3,2,.14
0,12,3,2,.14
0,13,3,2,.13
0,14,3,2,.14
0,15,3,2,.14
0,16,3,2,.16
0,17,3,2,.16
0,18,3,2,.14
0,19,3,2,.16
0,20,3,2,.15
0,21,3,2,.14
0,22,3,2,.14
0,23,3,2,.13
0,0,4,2,.11
0,1,4,2,.11
0,2,4,2,.12
0,3,4,2,.12
0,4,4,2,.11
0,5,4,2,.13
0,6,4,2,.16
0,7,4,2,.19
0,8,4,2,.17
0,9,4,2,.15
0,10,4,2,.16
0,11,4,2,.17
0,12,4,2,.2
0,13,4,2,.21
0,14,4,2,.21
0,15,4,2,.22
0,16,4,2,.24
0,17,4,2,.21
0,18,4,2,.2
0,19,4,2,.3
0,20,4,2,.46
0,21,4,2,.35
0,22,4,2,.28
0,23,4,2,.28
0,0,5,2,.32
0,1,5,2,.25
0,2,5,2,.26
0,3,5,2,.25
0,4,5,2,.24
0,5,5,2,.23
0,6,5,2,.22
0,7,5,2,.22
0,8,5,2,.23
0,9,5,2,.25
0,10,5,2,.25
0,11,5,2,.28
0,12,5,2,.32
0,13,5,2,.25
0,14,5,2,.24
0,15,5,2,.23
0,16,5,2,.21
0,17,5,2,.21
0,18,5,2,.22
0,19,5,2,.21
0,20,5,2,.19
0,21,5,2,.2
0,22,5,2,.2
0,23,5,2,.18
0,0,6,2,.24
0,1,6,2,.17
0,2,6,2,.18
0,3,6,2,.18
0,4,6,2,.18
0,5,6,2,.21
0,6,6,2,.21
0,7,6,2,.2
0,8,6,2,.2
0,9,6,2,.2
0,10,6,2,.2
0,11,6,2,.19
0,12,6,2,.19
0,13,6,2,.18
0,14,6,2,.18
0,15,6,2,.18
0,16,6,2,.2
0,17,6,2,.2
0,18,6,2,.2
0,19,6,2,.2
0,20,6,2,.2
0,21,6,2,.2
0,22,6,2,.19
0,23,6,2,.16
0,0,7,2,.18
0,1,7,2,.18
0,2,7,2,.17
0,3,7,2,.17
0,4,7,2,.16
0,5,7,2,.18
0,6,7,2,.19
0,7,7,2,.2
0,8,7,2,.2
0,9,7,2,.2
0,10,7,2,.21
0,11,7,2,.24
0,12,7,2,.27
0,13,7,2,.26
0,14,7,2,.25
0,15,7,2,.23
0,16,7,2,.24
0,17,7,2,.25
0,18,7,2,.22
0,19,7,2,.18
0,20,7,2,.16
0,21,7,2,.15
0,22,7,2,.14
0,23,7,2,.19
0,0,8,2,.18
0,1,8,2,.19
0,2,8,2,.18
0,3,8,2,.19
0,4,8,2,.19
0,5,8,2,.2
0,6,8,2,.24
0,7,8,2,.22
0,8,8,2,.25
0,9,8,2,.25
0,10,8,2,.23
0,11,8,2,.18
0,12,8,2,.16
0,13,8,2,.17
0,14,8,2,.17
0,15,8,2,.18
0,16,8,2,.19
0,17,8,2,.22
0,18,8,2,.23
0,19,8,2,.32
0,20,8,2,.3
0,21,8,2,.26
0,22,8,2,.27
0,23,8,2,.28
0,0,9,2,.23
0,1,9,2,.23
0,2,9,2,.24
0,3,9,2,.23
0,4,9,2,.22
0,5,9,2,.2
0,6,9,2,.21
0,7,9,2,.22
0,8,9,2,.22
0,9,9,2,.2
0,10,9,2,.23
0,11,9,2,.23
0,12,9,2,.24
0,13,9,2,.21
0,14,9,2,.21
0,15,9,2,.24
0,16,9,2,.23
0,17,9,2,.28
0,18,9,2,.29
0,19,9,2,.28
0,20,9,2,.26
0,21,9,2,.32
0,22,9,2,.36
0,23,9,2,.35
0,0,10,2,.35
0,1,10,2,.23
0,2,10,2,.15
0,3,10,2,.13
0,4,10,2,.14
0,5,10,2,.14
0,6,10,2,.16
0,7,10,2,.18
0,8,10,2,.23
0,9,10,2,.17
0,10,10,2,.14
0,11,10,2,.17
0,12,10,2,.17
0,13,10,2,.16
0,14,10,2,.18
0,15,10,2,.18
0,16,10,2,.19
0,17,10,2,.19
0,18,10,2,.2
0,19,10,2,.22
0,20,10,2,.23
0,21,10,2,.29
0,22,10,2,.27
0,23,10,2,.27
0,0,11,2,.26
0,1,11,2,.21
0,2,11,2,.2
0,3,11,2,.2
0,4,11,2,.21
0,5,11,2,.29
0,6,11,2,.25
0,7,11,2,.25
0,8,11,2,.27
0,9,11,2,.22
0,10,11,2,.19
0,11,11,2,.16
0,12,11,2,.15
0,13,11,2,.17
0,14,11,2,.16
0,15,11,2,.16
0,16,11,2,.16
0,17,11,2,.16
0,18,11,2,.15
0,19,11,2,.15
0,20,11,2,.13
0,21,11,2,.13
0,22,11,2,.14
0,23,11,2,.14
0,0,12,2,.14
0,1,12,2,.14
0,2,12,2,.13
0,3,12,2,.13
0,4,12,2,.14
0,5,12,2,.13
0,6,12,2,.14
0,7,12,2,.16
0,8,12,2,.17
0,9,12,2,.17
0,10,12,2,.16
0,11,12,2,.19
0,12,12,2,.17
0,13,12,2,.17
0,14,12,2,.17
0,15,12,2,.18
0,16,12,2,.19
0,17,12,2,.18
0,18,12,2,.2
0,19,12,2,.25
0,20,12,2,.23
0,21,12,2,.22
0,22,12,2,.21
0,23,12,2,.2
0,0,13,2,.18
0,1,13,2,.17
0,2,13,2,.15
0,3,13,2,.15
0,4,13,2,.16
0,5,13,2,.18
0,6,13,2,.18
0,7,13,2,.18
0,8,13,2,.18
0,9,13,2,.19
0,10,13,2,.19
0,11,13,2,.2
0,12,13,2,.21
0,13,13,2,.19
0,14,13,2,.19
0,15,13,2,.21
0,16,13,2,.23
0,17,13,2,.23
0,18,13,2,.25
0,19,13,2,.22
0,20,13,2,.22
0,21,13,2,.23
0,22,13,2,.23
0,23,13,2,.2
0,0,14,2,.19
0,1,14,2,.18
0,2,14,2,.19
0,3,14,2,.19
0,4,14,2,.2
0,5,14,2,.2
0,6,14,2,.32
0,7,14,2,.22
0,8,14,2,.22
0,9,14,2,.23
0,10,14,2,.25
0,11,14,2,.23
0,12,14,2,.22
0,13,14,2,.21
0,14,14,2,.2
0,15,14,2,.19
0,16,14,2,.19
0,17,14,2,.19
0,18,14,2,.2
0,19,14,2,.22
0,20,14,2,.22
0,21,14,2,.33
0,22,14,2,.47
0,23,14,2,.5
0,0,15,2,.46
0,1,15,2,.37
0,2,15,2,.33
0,3,15,2,.34
0,4,15,2,.32
0,5,15,2,.29
0,6,15,2,.27
0,7,15,2,.25
0,8,15,2,.25
0,9,15,2,.27
0,10,15,2,.27
0,11,15,2,.21
0,12,15,2,.19
0,13,15,2,.18
0,14,15,2,.19
0,15,15,2,.18
0,16,15,2,.19
0,17,15,2,.22
0,18,15,2,.26
0,19,15,2,.26
0,20,15,2,.24
0,21,15,2,.26
0,22,15,2,.24
0,23,15,2,.23
0,0,16,2,.22
0,1,16,2,.19
0,2,16,2,.19
0,3,16,2,.18
0,4,16,2,.17
0,5,16,2,.16
0,6,16,2,.17
0,7,16,2,.19
0,8,16,2,.19
0,9,16,2,.17
0,10,16,2,.18
0,11,16,2,.2
0,12,16,2,.21
0,13,16,2,.19
0,14,16,2,.19
0,15,16,2,.21
0,16,16,2,.19
0,17,16,2,.18
0,18,16,2,.17
0,19,16,2,.16
0,20,16,2,.14
0,21,16,2,.14
0,22,16,2,.13
0,23,16,2,.16
0,0,17,2,.14
0,1,17,2,.15
0,2,17,2,.15
0,3,17,2,.15
0,4,17,2,.15
0,5,17,2,.14
0,6,17,2,.15
0,7,17,2,.16
0,8,17,2,.2
0,9,17,2,.19
0,10,17,2,.17
0,11,17,2,.15
0,12,17,2,.17
0,13,17,2,.16
0,14,17,2,.17
0,15,17,2,.17
0,16,17,2,.16
0,17,17,2,.27
0,18,17,2,.31
0,19,17,2,.31
0,20,17,2,.43
0,21,17,2,.64
0,22,17,2,.6
0,23,17,2,.41
0,0,18,2,.4
0,1,18,2,.42
0,2,18,2,.43
0,3,18,2,.48
0,4,18,2,.5
0,5,18,2,.5
0,6,18,2,.5
0,7,18,2,.52
0,8,18,2,.54
0,9,18,2,.53
0,10,18,2,.59
0,11,18,2,.35
0,12,18,2,.25
0,13,18,2,.24
0,14,18,2,.24
0,15,18,2,.21
0,16,18,2,.22
0,17,18,2,.27
0,18,18,2,.36
0,19,18,2,.42
0,20,18,2,.4
0,21,18,2,.34
0,22,18,2,.27
0,23,18,2,.24
0,0,19,2,.24
0,1,19,2,.22
0,2,19,2,.24
0,3,19,2,.23
0,4,19,2,.24
0,5,19,2,.27
0,6,19,2,.29
0,7,19,2,.29
0,8,19,2,.29
0,9,19,2,.24
0,10,19,2,.23
0,11,19,2,.21
0,12,19,2,.22
0,13,19,2,.22
0,14,19,2,.22
0,15,19,2,.25
0,16,19,2,.24
0,17,19,2,.23
0,18,19,2,.22
0,19,19,2,.23
0,20,19,2,.21
0,21,19,2,.18
0,22,19,2,.18
0,23,19,2,.2
0,0,20,2,.21
0,1,20,2,.21
0,2,20,2,.2
0,3,20,2,.19
0,4,20,2,.19
0,5,20,2,.2
0,6,20,2,.21
0,7,20,2,.21
0,8,20,2,.22
0,9,20,2,.23
0,10,20,2,.23
0,11,20,2,.18
0,12,20,2,.16
0,13,20,2,.15
0,14,20,2,.16
0,15,20,2,.15
