minute,hour,day,month,temp,humidity,wind,pressure,precip,pm2.5,co,no2,o3,so2
59,8,4,1,27.9,90,1.9,30.07,0.0,-999,-999,-999,-999,-999
0,7,17,2,-999,-999,-999,-999,-999,4,.16,11.3,24,.1
59,9,4,1,29.4,90,0.4,30.08,0.0,-999,-999,-999,-999,-999
0,8,17,2,-999,-999,-999,-999,-999,3,.2,10.8,25,.1
59,10,4,1,30.8,87,1.0,30.07,0.0,-999,-999,-999,-999,-999
0,9,17,2,-999,-999,-999,-999,-999,3,.19,9.5,26,.1
59,11,4,1,31.1,86,0.6,30.04,0.0,-999,-999,-999,-999,-999
0,10,17,2,-999,-999,-999,-999,-999,3,.17,7.8,28,.1
59,12,4,1,31.9,85,0.7,30.02,0.01,-999,-999,-999,-999,-999
0,11,17,2,-999,-999,-999,-999,-999,3,.15,5.8,30,.1
59,13,4,1,32.1,84,1.4,30.02,0.01,-999,-999,-999,-999,-999
0,12,17,2,-999,-999,-999,-999,-999,3,.17,7.3,29,.1
59,14,4,1,32.3,83,0.5,30.02,0.01,-999,-999,-999,-999,-999
0,13,17,2,-999,-999,-999,-999,-999,4,.16,5.3,31,.1
59,15,4,1,31.8,84,1.1,30.02,0.01,-999,-999,-999,-999,-999
0,14,17,2,-999,-999,-999,-999,-999,3,.17,5.3,32,.1
59,16,4,1,31.5,86,0.0,30.02,0.01,-999,-999,-999,-999,-999
0,15,17,2,-999,-999,-999,-999,-999,4,.17,5.2,33,.1
59,17,4,1,30.9,89,0.7,30.03,0.01,-999,-999,-999,-999,-999
0,16,17,2,-999,-999,-999,-999,-999,5,.16,7.7,31,.1
59,18,4,1,30.5,92,0.0,30.04,0.01,-999,-999,-999,-999,-999
0,17,17,2,-999,-999,-999,-999,-999,6,.27,14.5,25,.1
59,19,4,1,30.2,94,0.0,30.03,0.01,-999,-999,-999,-999,-999
0,18,17,2,-999,-999,-999,-999,-999,8,.31,25,16,.1
59,20,4,1,30.0,94,0.4,30.02,0.01,-999,-999,-999,-999,-999
0,19,17,2,-999,-999,-999,-999,-999,8,.31,30.4,13,.1
59,21,4,1,30.2,94,0.9,30.01,0.01,-999,-999,-999,-999,-999
0,20,17,2,-999,-999,-999,-999,-999,10,.43,39.5,2,.1
59,22,4,1,30.0,93,1.4,30.0,0.01,-999,-999,-999,-999,-999
0,21,17,2,-999,-999,-999,-999,-999,16,.64,40.3,1,.2
59,23,4,1,29.9,94,1.7,30.01,0.01,-999,-999,-999,-999,-999
0,22,17,2,-999,-999,-999,-999,-999,17,.6,40.1,1,.2
4,0,5,1,29.9,94,2.0,30.01,0.0,-999,-999,-999,-999,-999
0,23,17,2,-999,-999,-999,-999,-999,16,.41,27.1,8,.1
4,1,5,1,30.1,93,2.7,30.01,0.0,-999,-999,-999,-999,-999
0,0,18,2,-999,-999,-999,-999,-999,19,.4,28.3,6,.1
4,2,5,1,29.9,92,3.7,30.01,0.0,-999,-999,-999,-999,-999
0,1,18,2,-999,-999,-999,-999,-999,20,.42,35.1,1,.2
4,3,5,1,29.5,93,4.0,30.01,0.0,-999,-999,-999,-999,-999
0,2,18,2,-999,-999,-999,-999,-999,19,.43,35.8,0,.2
4,4,5,1,29.3,93,2.1,30.0,0.0,-999,-999,-999,-999,-999
0,3,18,2,-999,-999,-999,-999,-999,21,.48,35,0,.3
4,5,5,1,29.2,91,3.3,30.0,0.0,-999,-999,-999,-999,-999
0,4,18,2,-999,-999,-999,-999,-999,22,.5,33.9,0,.2
4,6,5,1,28.9,90,3.9,30.0,0.0,-999,-999,-999,-999,-999
0,5,18,2,-999,-999,-999,-999,-999,22,.5,33.8,0,.2
4,7,5,1,28.4,91,3.2,30.02,0.0,1,-999,-999,-999,-999,-999
0,6,18,2,-999,-999,-999,-999,-999,.5,33.8,0,.2
4,8,5,1,28.4,91,3.1,30.03,0.0,1,-999,-999,-999,-999,-999
0,7,18,2,-999,-999,-999,-999,-999,.52,28.7,4,.2
4,9,5,1,28.6,92,2.5,30.04,0.0,1,-999,-999,-999,-999,-999
0,8,18,2,-999,-999,-999,-999,-999,.54,25.9,10,.3
4,10,5,1,27.9,91,4.9,30.05,0.0,1,-999,-999,-999,-999,-999
0,9,18,2,-999,-999,-999,-999,-999,.53,24.2,14,.3
4,11,5,1,28.0,88,4.7,30.03,0.0,1,-999,-999,-999,-999,-999
0,10,18,2,-999,-999,-999,-999,-999,.59,29,14,.4
4,12,5,1,28.9,86,2.5,30.02,0.0,1,-999,-999,-999,-999,-999
0,11,18,2,-999,-999,-999,-999,-999,.35,19.8,22,.2
4,13,5,1,30.2,83,1.6,30.0,0.0,1,-999,-999,-999,-999,-999
0,12,18,2,-999,-999,-999,-999,-999,.25,12.2,31,.2
4,14,5,1,30.9,82,1.0,30.0,0.01,-999,-999,-999,-999,-999
0,13,18,2,-999,-999,-999,-999,-999,9,.24,11.3,32,.2
4,15,5,1,31.1,82,0.2,30.02,0.01,-999,-999,-999,-999,-999
0,14,18,2,-999,-999,-999,-999,-999,8,.24,9.9,34,.2
4,16,5,1,30.8,82,0.8,30.04,0.01,-999,-999,-999,-999,-999
0,15,18,2,-999,-999,-999,-999,-999,8,.21,9.1,35,.2
4,17,5,1,30.6,83,0.0,30.05,0.01,14,-999,-999,-999,-999,-999
0,16,18,2,-999,-999,-999,-999,-999,.22,10.3,34,.1
4,18,5,1,30.1,85,0.7,30.07,0.01,12,-999,-999,-999,-999,-999
0,17,18,2,-999,-999,-999,-999,-999,.27,15,29,.1
4,19,5,1,30.1,86,3.4,30.07,0.01,-999,-999,-999,-999,-999
0,18,18,2,-999,-999,-999,-999,-999,8,.36,19.8,24,.1
4,20,5,1,30.0,87,1.9,30.08,0.01,11,-999,-999,-999,-999,-999
0,19,18,2,-999,-999,-999,-999,-999,.42,40.1,6,.1
4,21,5,1,30.3,88,1.3,30.08,0.01,12,-999,-999,-999,-999,-999
0,20,18,2,-999,-999,-999,-999,-999,.4,35,10,.1
4,22,5,1,30.1,89,1.2,30.08,0.01,12,-999,-999,-999,-999,-999
0,21,18,2,-999,-999,-999,-999,-999,.34,20,22,.1
4,23,5,1,28.4,87,2.4,30.09,0.01,-999,-999,-999,-999,-999
0,22,18,2,-999,-999,-999,-999,-999,12,.27,8.2,32,.2
9,0,5,1,29.9,94,1.5,30.01,0.0,-999,-999,-999,-999,-999
0,23,18,2,-999,-999,-999,-999,-999,11,.24,8.6,32,.2
9,1,5,1,30.1,93,3.0,30.0,0.0,-999,-999,-999,-999,-999
0,0,19,2,-999,-999,-999,-999,-999,12,.24,15.9,26,.2
9,2,5,1,29.9,93,1.6,30.01,0.0,-999,-999,-999,-999,-999
0,1,19,2,-999,-999,-999,-999,-999,12,.22,13.8,28,.2
9,3,5,1,29.5,93,3.8,30.01,0.0,-999,-999,-999,-999,-999
0,2,19,2,-999,-999,-999,-999,-999,12,.24,17.5,23,.2
9,4,5,1,29.3,93,2.2,30.0,0.0,-999,-999,-999,-999,-999
0,3,19,2,-999,-999,-999,-999,-999,13,.23,10.9,28,.2
9,5,5,1,29.2,91,3.0,30.0,0.0,-999,-999,-999,-999,-999
0,4,19,2,-999,-999,-999,-999,-999,13,.24,10.9,26,.5
9,6,5,1,28.8,90,4.9,30.01,0.0,-999,-999,-999,-999,-999
0,5,19,2,-999,-999,-999,-999,-999,15,.27,20.1,17,2.3
9,7,5,1,28.4,91,4.1,30.02,0.0,1,-999,-999,-999,-999,-999
0,6,19,2,-999,-999,-999,-999,-999,.29,20.4,15,3.1
9,8,5,1,28.4,91,2.8,30.03,0.0,-999,-999,-999,-999,-999
0,7,19,2,-999,-999,-999,-999,-999,17,.29,17.9,18,1.7
9,9,5,1,28.7,93,2.5,30.04,0.0,1,-999,-999,-999,-999,-999
0,8,19,2,-999,-999,-999,-999,-999,.29,15.5,23,1.3
9,10,5,1,27.5,91,6.9,30.05,0.0,-999,-999,-999,-999,-999
0,9,19,2,-999,-999,-999,-999,-999,12,.24,11.9,29,1.1
9,11,5,1,28.1,88,4.2,30.03,0.0,-999,-999,-999,-999,-999
0,10,19,2,-999,-999,-999,-999,-999,11,.23,9.1,33,.9
9,12,5,1,29.0,86,3.9,30.02,0.0,1,-999,-999,-999,-999,-999
0,11,19,2,-999,-999,-999,-999,-999,.21,5.8,37,.8
9,13,5,1,30.4,83,1.4,30.0,0.0,1,-999,-999,-999,-999,-999
0,12,19,2,-999,-999,-999,-999,-999,.22,7.4,36,.7
9,14,5,1,31.0,83,0.4,30.0,0.01,-999,-999,-999,-999,-999
0,13,19,2,-999,-999,-999,-999,-999,8,.22,7.9,36,.6
9,15,5,1,31.2,82,0.3,30.02,0.01,-999,-999,-999,-999,-999
0,14,19,2,-999,-999,-999,-999,-999,8,.22,9.6,36,.5
9,16,5,1,30.8,82,0.7,30.04,0.01,-999,-999,-999,-999,-999
0,15,19,2,-999,-999,-999,-999,-999,8,.25,10.3,34,.3
9,17,5,1,30.6,83,0.0,30.06,0.01,-999,-999,-999,-999,-999
0,16,19,2,-999,-999,-999,-999,-999,8,.24,9.5,35,.2
9,18,5,1,30.1,85,0.8,30.07,0.01,12,-999,-999,-999,-999,-999
0,17,19,2,-999,-999,-999,-999,-999,.23,11.5,33,.2
9,19,5,1,30.2,86,2.0,30.08,0.01,14,-999,-999,-999,-999,-999
0,18,19,2,-999,-999,-999,-999,-999,.22,11,33,.2
9,20,5,1,30.1,86,2.2,30.07,0.01,12,-999,-999,-999,-999,-999
0,19,19,2,-999,-999,-999,-999,-999,.23,13.4,29,.2
9,21,5,1,30.3,88,1.3,30.08,0.01,12,-999,-999,-999,-999,-999
0,20,19,2,-999,-999,-999,-999,-999,.21,13.3,29,.2
9,22,5,1,29.7,87,1.8,30.08,0.01,-999,-999,-999,-999,-999
0,21,19,2,-999,-999,-999,-999,-999,8,.18,7.7,35,.2
9,23,5,1,28.4,87,2.2,30.09,0.01,1,-999,-999,-999,-999,-999
0,22,19,2,-999,-999,-999,-999,-999,.18,9.2,32,.1
14,0,5,1,29.9,94,2.6,30.01,0.0,-999,-999,-999,-999,-999
0,23,19,2,-999,-999,-999,-999,-999,8,.2,12.6,28,.1
14,1,5,1,30.0,92,2.3,30.0,0.0,-999,-999,-999,-999,-999
0,0,20,2,-999,-999,-999,-999,-999,11,.21,13.2,27,.1
14,2,5,1,29.9,93,1.6,30.01,0.0,-999,-999,-999,-999,-999
0,1,20,2,-999,-999,-999,-999,-999,13,.21,10.4,28,.1
14,3,5,1,29.5,93,4.1,30.01,0.0,-999,-999,-999,-999,-999
0,2,20,2,-999,-999,-999,-999,-999,11,.2,10.3,28,0
14,4,5,1,29.3,93,2.3,30.0,0.0,-999,-999,-999,-999,-999
0,3,20,2,-999,-999,-999,-999,-999,10,.19,8.5,30,0
14,5,5,1,29.2,91,4.8,30.0,0.0,-999,-999,-999,-999,-999
0,4,20,2,-999,-999,-999,-999,-999,9,.19,7.1,31,0
14,6,5,1,28.8,90,4.7,30.01,0.0,-999,-999,-999,-999,-999
0,5,20,2,-999,-999,-999,-999,-999,9,.2,7.9,30,0
14,7,5,1,28.4,91,3.8,30.02,0.0,1,-999,-999,-999,-999,-999
0,6,20,2,-999,-999,-999,-999,-999,.21,9.2,29,0
14,8,5,1,28.5,91,1.6,30.03,0.0,-999,-999,-999,-999,-999
0,7,20,2,-999,-999,-999,-999,-999,8,.21,10.1,28,0
14,9,5,1,28.7,93,3.3,30.04,0.0,1,-999,-999,-999,-999,-999
0,8,20,2,-999,-999,-999,-999,-999,.22,10,28,.1
14,10,5,1,27.4,90,6.1,30.05,0.0,1,-999,-999,-999,-999,-999
0,9,20,2,-999,-999,-999,-999,-999,.23,7.4,30,.1
14,11,5,1,28.3,88,3.3,30.03,0.0,1,-999,-999,-999,-999,-999
0,10,20,2,-999,-999,-999,-999,-999,.23,5.9,33,.1
14,12,5,1,28.9,85,3.0,30.01,0.0,-999,-999,-999,-999,-999
0,11,20,2,-999,-999,-999,-999,-999,4,.18,2.6,37,.1
14,13,5,1,30.7,82,0.7,30.01,0.01,1,-999,-999,-999,-999,-999
0,12,20,2,-999,-999,-999,-999,-999,.16,2.1,39,.1
14,14,5,1,31.1,82,0.4,30.01,0.01,-999,-999,-999,-999,-999
0,13,20,2,-999,-999,-999,-999,-999,4,.15,2.3,40,.1
14,15,5,1,31.0,82,0.4,30.03,0.01,-999,-999,-999,-999,-999
0,14,20,2,-999,-999,-999,-999,-999,4,.16,2.4,40,.1
14,16,5,1,30.9,83,0.2,30.04,0.01,-999,-999,-999,-999,-999
0,15,20,2,-999,-999,-999,-999,-999,4,.15,2.3,39,0
14,17,5,1,30.5,83,0.0,30.06,0.01,-999,-999,-999,-999,-999
0,16,20,2,-999,-999,-999,-999,-999,5,.15,2.9,39,0
14,18,5,1,30.1,85,0.3,30.07,0.01,-999,-999,-999,-999,-999
0,17,20,2,-999,-999,-999,-999,-999,6,.19,4,38,0
14,19,5,1,30.2,86,1.9,30.08,0.01,-999,-999,-999,-999,-999
0,18,20,2,-999,-999,-999,-999,-999,6,.2,5.5,36,.1
14,20,5,1,30.0,86,2.0,30.07,0.01,-999,-999,-999,-999,-999
0,19,20,2,-999,-999,-999,-999,-999,5,.19,3.7,38,0
14,21,5,1,30.2,88,2.1,30.08,0.01,-999,-999,-999,-999,-999
0,20,20,2,-999,-999,-999,-999,-999,6,.2,5.4,36,.1
14,22,5,1,29.4,87,1.6,30.08,0.01,-999,-999,-999,-999,-999
0,21,20,2,-999,-999,-999,-999,-999,5,.23,9.4,32,.1
14,23,5,1,28.3,87,2.6,30.09,0.01,-999,-999,-999,-999,-999
0,22,20,2,-999,-999,-999,-999,-999,5,.2,8.9,32,0
17,8,5,1,28.5,91,1.0,30.03,0.0,-999,-999,-999,-999,-999
0,23,20,2,-999,-999,-999,-999,-999,5,.24,9,32,0
18,12,5,1,28.9,85,3.3,30.01,0.0,-999,-999,-999,-999,-999
0,0,21,2,-999,-999,-999,-999,-999,5,.22,7.4,33,0
19,0,5,1,29.9,94,3.2,30.01,0.0,-999,-999,-999,-999,-999
0,1,21,2,-999,-999,-999,-999,-999,6,.21,8.2,32,.1
19,1,5,1,30.1,92,2.4,30.0,0.0,-999,-999,-999,-999,-999
0,2,21,2,-999,-999,-999,-999,-999,5,.2,9.6,30,0
19,2,5,1,29.9,93,2.1,30.01,0.0,-999,-999,-999,-999,-999
0,3,21,2,-999,-999,-999,-999,-999,5,.22,14.4,24,.1
19,3,5,1,29.5,93,3.6,30.01,0.0,-999,-999,-999,-999,-999
0,4,21,2,-999,-999,-999,-999,-999,5,.22,14,24,0
19,4,5,1,29.3,93,2.6,30.0,0.0,-999,-999,-999,-999,-999
0,5,21,2,-999,-999,-999,-999,-999,5,.21,14.6,24,0
19,5,5,1,29.1,91,4.4,30.0,0.0,-999,-999,-999,-999,-999
0,6,21,2,-999,-999,-999,-999,-999,5,.23,13.7,24,0
19,6,5,1,28.8,91,4.1,30.01,0.0,-999,-999,-999,-999,-999
0,7,21,2,-999,-999,-999,-999,-999,4,.21,12.9,25,0
19,7,5,1,28.4,91,3.6,30.02,0.0,1,-999,-999,-999,-999,-999
0,8,21,2,-999,-999,-999,-999,-999,.23,11.4,27,.1
19,9,5,1,28.7,93,2.4,30.04,0.0,-999,-999,-999,-999,-999
0,9,21,2,-999,-999,-999,-999,-999,5,.26,15.8,24,.1
19,10,5,1,27.5,90,5.6,30.05,0.0,-999,-999,-999,-999,-999
0,10,21,2,-999,-999,-999,-999,-999,5,.3,16.3,26,.2
19,11,5,1,28.3,87,3.2,30.03,0.0,-999,-999,-999,-999,-999
0,11,21,2,-999,-999,-999,-999,-999,5,.19,7.6,34,.1
19,13,5,1,30.5,82,0.8,30.01,0.01,-999,-999,-999,-999,-999
0,12,21,2,-999,-999,-999,-999,-999,5,.18,5.7,37,.2
19,14,5,1,31.2,82,0.7,30.01,0.01,-999,-999,-999,-999,-999
0,13,21,2,-999,-999,-999,-999,-999,5,.17,3.7,41,.2
19,15,5,1,31.0,82,0.4,30.03,0.01,-999,-999,-999,-999,-999
0,14,21,2,-999,-999,-999,-999,-999,5,.17,3.8,41,.2
19,16,5,1,30.8,83,0.1,30.04,0.01,-999,-999,-999,-999,-999
0,15,21,2,-999,-999,-999,-999,-999,6,.17,5.4,40,.2
19,17,5,1,30.5,83,0.0,30.06,0.01,-999,-999,-999,-999,-999
0,16,21,2,-999,-999,-999,-999,-999,7,.17,6,39,.2
19,18,5,1,30.0,85,0.1,30.07,0.01,-999,-999,-999,-999,-999
0,17,21,2,-999,-999,-999,-999,-999,7,.21,11.4,34,.2
19,19,5,1,30.1,86,3.6,30.07,0.01,14,-999,-999,-999,-999,-999
0,18,21,2,-999,-999,-999,-999,-999,.23,15.7,30,.3
19,20,5,1,30.0,87,2.8,30.07,0.01,-999,-999,-999,-999,-999
0,19,21,2,-999,-999,-999,-999,-999,7,.21,11.9,32,.3
19,21,5,1,30.1,88,3.4,30.08,0.01,-999,-999,-999,-999,-999
0,20,21,2,-999,-999,-999,-999,-999,7,.22,15.4,32,.2
19,22,5,1,29.2,86,1.9,30.08,0.01,-999,-999,-999,-999,-999
0,21,21,2,-999,-999,-999,-999,-999,9,.21,13.5,34,.2
19,23,5,1,28.3,87,2.9,30.09,0.01,1,-999,-999,-999,-999,-999
0,22,21,2,-999,-999,-999,-999,-999,.25,22.6,27,.2
24,0,5,1,29.9,93,2.9,30.01,0.0,-999,-999,-999,-999,-999
0,23,21,2,-999,-999,-999,-999,-999,10,.21,19.7,28,.2
24,1,5,1,30.1,92,2.1,30.0,0.0,-999,-999,-999,-999,-999
0,0,22,2,-999,-999,-999,-999,-999,9,.2,17.8,28,.1
24,2,5,1,29.8,93,2.1,30.01,0.0,-999,-999,-999,-999,-999
0,1,22,2,-999,-999,-999,-999,-999,8,.17,10.8,33,.1
24,3,5,1,29.5,93,2.1,30.01,0.0,-999,-999,-999,-999,-999
0,2,22,2,-999,-999,-999,-999,-999,8,.18,8.9,34,.1
24,4,5,1,29.4,93,3.2,30.0,0.0,-999,-999,-999,-999,-999
0,3,22,2,-999,-999,-999,-999,-999,8,.17,10.1,32,.1
24,5,5,1,29.2,91,3.7,30.0,0.0,-999,-999,-999,-999,-999
0,4,22,2,-999,-999,-999,-999,-999,7,.17,10,31,.1
24,6,5,1,28.7,90,5.4,30.01,0.0,-999,-999,-999,-999,-999
0,5,22,2,-999,-999,-999,-999,-999,7,.22,9.8,31,.2
24,7,5,1,28.4,91,1.9,30.02,0.0,-999,-999,-999,-999,-999
0,6,22,2,-999,-999,-999,-999,-999,7,.24,12.9,28,.3
24,8,5,1,28.6,91,2.3,30.03,0.0,-999,-999,-999,-999,-999
0,7,22,2,-999,-999,-999,-999,-999,6,.24,11.7,30,.3
24,9,5,1,28.8,93,3.2,30.04,0.0,-999,-999,-999,-999,-999
0,8,22,2,-999,-999,-999,-999,-999,5,.24,10.5,32,.3
24,10,5,1,27.5,90,5.6,30.05,0.0,-999,-999,-999,-999,-999
0,9,22,2,-999,-999,-999,-999,-999,6,.25,9.6,34,.2
24,11,5,1,28.5,87,3.6,30.03,0.0,-999,-999,-999,-999,-999
0,10,22,2,-999,-999,-999,-999,-999,6,.24,8.5,36,.2
24,12,5,1,29.2,84,3.1,30.01,0.0,-999,-999,-999,-999,-999
0,11,22,2,-999,-999,-999,-999,-999,7,.21,8.8,35,.4
24,13,5,1,31.1,83,0.9,30.01,0.01,-999,-999,-999,-999,-999
0,12,22,2,-999,-999,-999,-999,-999,7,.21,9,35,.4
24,14,5,1,31.1,82,0.2,30.01,0.01,-999,-999,-999,-999,-999
0,13,22,2,-999,-999,-999,-999,-999,7,.2,9.1,36,.3
24,15,5,1,31.1,82,0.2,30.03,0.01,-999,-999,-999,-999,-999
0,14,22,2,-999,-999,-999,-999,-999,8,.21,9.5,36,.2
24,16,5,1,30.9,83,0.1,30.05,0.01,-999,-999,-999,-999,-999
0,15,22,2,-999,-999,-999,-999,-999,8,.23,11.1,35,.2
24,17,5,1,30.6,83,0.0,30.06,0.01,-999,-999,-999,-999,-999
0,16,22,2,-999,-999,-999,-999,-999,8,.24,13.8,32,.3
24,18,5,1,30.0,85,0.7,30.07,0.01,-999,-999,-999,-999,-999
0,17,22,2,-999,-999,-999,-999,-999,9,.24,13.9,31,.3
24,19,5,1,30.0,86,3.3,30.07,0.01,-999,-999,-999,-999,-999
0,18,22,2,-999,-999,-999,-999,-999,10,.26,14.7,30,.2
24,20,5,1,30.1,87,1.8,30.07,0.01,-999,-999,-999,-999,-999
0,19,22,2,-999,-999,-999,-999,-999,10,.24,13.1,31,.2
24,21,5,1,30.0,88,2.8,30.08,0.01,-999,-999,-999,-999,-999
0,20,22,2,-999,-999,-999,-999,-999,11,.26,16.2,27,.2
24,22,5,1,29.0,86,2.5,30.08,0.01,-999,-999,-999,-999,-999
0,21,22,2,-999,-999,-999,-999,-999,12,.24,13.5,29,.1
24,23,5,1,28.3,87,1.5,30.09,0.01,-999,-999,-999,-999,-999
0,22,22,2,-999,-999,-999,-999,-999,13,.23,14.8,27,.1
29,0,5,1,29.9,93,2.2,30.01,0.0,-999,-999,-999,-999,-999
0,23,22,2,-999,-999,-999,-999,-999,16,.31,19,21,.1
29,1,5,1,30.1,92,2.0,30.0,0.0,-999,-999,-999,-999,-999
0,0,23,2,-999,-999,-999,-999,-999,19,.33,22.8,16,.1
29,2,5,1,29.7,93,1.7,30.01,0.0,-999,-999,-999,-999,-999
0,1,23,2,-999,-999,-999,-999,-999,13,.23,8.4,41,.2
29,3,5,1,29.5,93,1.8,30.01,0.0,-999,-999,-999,-999,-999
0,2,23,2,-999,-999,-999,-999,-999,10,.22,6.8,46,.1
29,4,5,1,29.4,93,3.1,30.0,0.0,-999,-999,-999,-999,-999
0,3,23,2,-999,-999,-999,-999,-999,10,.23,12.9,40,.1
29,5,5,1,29.1,91,4.1,30.0,0.0,-999,-999,-999,-999,-999
0,4,23,2,-999,-999,-999,-999,-999,10,.24,13,39,.1
29,6,5,1,28.6,91,4.2,30.01,0.0,-999,-999,-999,-999,-999
0,5,23,2,-999,-999,-999,-999,-999,10,.21,11,41,.1
29,7,5,1,28.5,91,1.9,30.02,0.0,-999,-999,-999,-999,-999
0,6,23,2,-999,-999,-999,-999,-999,12,.23,13.2,36,.1
29,8,5,1,28.6,91,3.0,30.03,0.0,-999,-999,-999,-999,-999
0,7,23,2,-999,-999,-999,-999,-999,15,.25,16.5,32,.1
29,9,5,1,28.7,93,2.9,30.04,0.0,-999,-999,-999,-999,-999
0,8,23,2,-999,-999,-999,-999,-999,16,.24,12.3,36,.1
29,10,5,1,27.7,90,3.4,30.05,0.0,-999,-999,-999,-999,-999
0,9,23,2,-999,-999,-999,-999,-999,17,.22,10.8,38,.2
29,11,5,1,28.2,87,5.5,30.02,0.0,-999,-999,-999,-999,-999
0,10,23,2,-999,-999,-999,-999,-999,18,.24,12.4,37,.2
29,12,5,1,29.4,84,3.4,30.01,0.0,-999,-999,-999,-999,-999
0,11,23,2,-999,-999,-999,-999,-999,19,.26,13.3,36,.1
29,13,5,1,30.9,83,0.2,30.01,0.01,-999,-999,-999,-999,-999
0,12,23,2,-999,-999,-999,-999,-999,18,.27,13,37,.2
29,14,5,1,31.1,82,0.1,30.01,0.01,-999,-999,-999,-999,-999
0,13,23,2,-999,-999,-999,-999,-999,15,.26,10.5,41,.1
29,15,5,1,30.9,82,0.2,30.03,0.01,-999,-999,-999,-999,-999
0,14,23,2,-999,-999,-999,-999,-999,13,.18,13.4,38,.1
29,16,5,1,30.8,83,0.0,30.05,0.01,-999,-999,-999,-999,-999
0,15,23,2,-999,-999,-999,-999,-999,12,.24,16.7,34,.1
29,17,5,1,30.6,83,0.4,30.06,0.01,-999,-999,-999,-999,-999
0,16,23,2,-999,-999,-999,-999,-999,10,.19,13,36,.1
29,18,5,1,30.0,85,1.6,30.07,0.01,-999,-999,-999,-999,-999
0,17,23,2,-999,-999,-999,-999,-999,10,.23,13.2,33,.1
29,19,5,1,30.0,86,3.6,30.07,0.01,-999,-999,-999,-999,-999
0,18,23,2,-999,-999,-999,-999,-999,10,.18,11.3,32,.1
29,20,5,1,30.1,87,2.8,30.07,0.01,-999,-999,-999,-999,-999
0,19,23,2,-999,-999,-999,-999,-999,10,.15,9.5,31,.1
29,21,5,1,30.1,88,2.5,30.07,0.01,-999,-999,-999,-999,-999
0,20,23,2,-999,-999,-999,-999,-999,11,.17,10.6,28,0
29,22,5,1,28.9,86,2.3,30.08,0.01,-999,-999,-999,-999,-999
0,21,23,2,-999,-999,-999,-999,-999,10,.31,9.6,29,0
29,23,5,1,28.3,87,1.5,30.09,0.01,-999,-999,-999,-999,-999
0,22,23,2,-999,-999,-999,-999,-999,11,.36,9.9,27,0
34,0,5,1,30.0,93,1.7,30.01,0.0,-999,-999,-999,-999,-999
0,23,23,2,-999,-999,-999,-999,-999,8,.22,7,29,0
34,1,5,1,30.1,92,3.3,30.0,0.0,-999,-999,-999,-999,-999
0,0,24,2,-999,-999,-999,-999,-999,7,.18,6.1,30,0
34,2,5,1,29.6,93,2.0,30.01,0.0,-999,-999,-999,-999,-999
0,1,24,2,-999,-999,-999,-999,-999,7,.16,4.7,31,.1
34,3,5,1,29.5,93,1.8,30.01,0.0,-999,-999,-999,-999,-999
0,2,24,2,-999,-999,-999,-999,-999,6,.17,5.8,29,0
34,4,5,1,29.4,92,2.9,30.0,0.0,-999,-999,-999,-999,-999
0,3,24,2,-999,-999,-999,-999,-999,6,.16,5.1,30,0
34,5,5,1,29.1,90,4.9,30.0,0.0,-999,-999,-999,-999,-999
0,4,24,2,-999,-999,-999,-999,-999,5,.17,7,28,0
34,6,5,1,28.6,91,4.2,30.01,0.0,-999,-999,-999,-999,-999
0,5,24,2,-999,-999,-999,-999,-999,5,.19,5.2,29,0
34,7,5,1,28.5,91,2.7,30.02,0.0,-999,-999,-999,-999,-999
0,6,24,2,-999,-999,-999,-999,-999,4,.21,12.1,22,0
34,8,5,1,28.6,91,3.2,30.03,0.0,-999,-999,-999,-999,-999
0,7,24,2,-999,-999,-999,-999,-999,4,.21,10.9,23,0
34,9,5,1,28.6,92,4.8,30.05,0.0,-999,-999,-999,-999,-999
0,8,24,2,-999,-999,-999,-999,-999,3,.22,8.9,25,.1
34,10,5,1,27.8,89,4.9,30.04,0.0,-999,-999,-999,-999,-999
0,9,24,2,-999,-999,-999,-999,-999,3,.22,9.5,26,.1
34,11,5,1,28.0,87,5.2,30.02,0.0,-999,-999,-999,-999,-999
0,10,24,2,-999,-999,-999,-999,-999,3,.25,11.4,26,.1
34,12,5,1,29.6,83,2.6,30.01,0.0,-999,-999,-999,-999,-999
0,11,24,2,-999,-999,-999,-999,-999,3,.26,10.1,27,.1
34,13,5,1,31.0,82,0.8,30.01,0.01,-999,-999,-999,-999,-999
0,12,24,2,-999,-999,-999,-999,-999,3,.23,7.9,29,.1
34,14,5,1,31.1,82,0.3,30.01,0.01,-999,-999,-999,-999,-999
0,13,24,2,-999,-999,-999,-999,-999,4,.26,9.3,29,0
34,15,5,1,31.0,83,0.2,30.03,0.01,-999,-999,-999,-999,-999
0,14,24,2,-999,-999,-999,-999,-999,4,.26,11.3,27,0
34,16,5,1,30.7,83,0.1,30.05,0.01,-999,-999,-999,-999,-999
0,15,24,2,-999,-999,-999,-999,-999,4,.25,10.3,28,0
34,17,5,1,30.5,83,0.8,30.06,0.01,-999,-999,-999,-999,-999
0,16,24,2,-999,-999,-999,-999,-999,5,.24,9.6,29,0
34,18,5,1,30.0,85,1.7,30.07,0.01,-999,-999,-999,-999,-999
0,17,24,2,-999,-999,-999,-999,-999,5,.2,7.5,32,0
34,19,5,1,30.1,86,3.2,30.07,0.01,-999,-999,-999,-999,-999
